id,content,server,channel,created,author,author_created,author_joined
847214121556639755,2 more questions now,Homework Help Voice,academic-help,2021-05-26 20:46:27.056000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213940278689923,Alright 3 more questions,Homework Help Voice,academic-help,2021-05-26 20:45:43.836000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213869386039307,13.02*,Homework Help Voice,academic-help,2021-05-26 20:45:26.934000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213713056071680,I think,Homework Help Voice,academic-help,2021-05-26 20:44:49.662000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213683108872212,$3,Homework Help Voice,academic-help,2021-05-26 20:44:42.522000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213675160797256,Oh its,Homework Help Voice,academic-help,2021-05-26 20:44:40.627000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213643405721632,I think,Homework Help Voice,academic-help,2021-05-26 20:44:33.056000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213605056806932,1.02,Homework Help Voice,academic-help,2021-05-26 20:44:23.913000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213340144041994,Alr,Homework Help Voice,academic-help,2021-05-26 20:43:20.753000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213159474921484,12.00 x 0.085,Homework Help Voice,academic-help,2021-05-26 20:42:37.678000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213124494295101,Or,Homework Help Voice,academic-help,2021-05-26 20:42:29.338000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847213104526131261,So 12.00 - 0.085,Homework Help Voice,academic-help,2021-05-26 20:42:24.577000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847212947536740372,So how much will it be,Homework Help Voice,academic-help,2021-05-26 20:41:47.148000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847212680291942470,,Homework Help Voice,academic-help,2021-05-26 20:40:43.432000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847212576530104340,,Homework Help Voice,academic-help,2021-05-26 20:40:18.693000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847212508758409287,Alright,Homework Help Voice,academic-help,2021-05-26 20:40:02.535000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847212402584191028,If it was any of the other answer choices he wouldn't have had enough,Homework Help Voice,academic-help,2021-05-26 20:39:37.221000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847212357389123595,It's definitely 0.99,Homework Help Voice,academic-help,2021-05-26 20:39:26.446000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847212142376910849,So the answer will be 0.99?,Homework Help Voice,academic-help,2021-05-26 20:38:35.183000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847211770406109215,I don't get it,Homework Help Voice,academic-help,2021-05-26 20:37:06.498000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847211374224605204,So 10.00 - 8.50 x 0.06?,Homework Help Voice,academic-help,2021-05-26 20:35:32.041000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847211202706800640,Yes,Homework Help Voice,academic-help,2021-05-26 20:34:51.148000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847211095453204520,,Homework Help Voice,academic-help,2021-05-26 20:34:25.577000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847211014549143592,Anyway school is ending tomorrow so it won't really matter,Homework Help Voice,academic-help,2021-05-26 20:34:06.288000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847210977790918686,Me neither,Homework Help Voice,academic-help,2021-05-26 20:33:57.524000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847210947244458049,Yeah?,Homework Help Voice,academic-help,2021-05-26 20:33:50.241000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847210912314163220,THATS ONE OF THE ANSWER CHOICES,Homework Help Voice,academic-help,2021-05-26 20:33:41.913000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847210883247505408,YES,Homework Help Voice,academic-help,2021-05-26 20:33:34.983000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847210727525449748,I'll just guess the closest answer choice,Homework Help Voice,academic-help,2021-05-26 20:32:57.856000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847210594519351345,Yes,Homework Help Voice,academic-help,2021-05-26 20:32:26.145000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847210458641465375,It asks how much was collected meaning 17.28 would be the answer,Homework Help Voice,academic-help,2021-05-26 20:31:53.749000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847210284656361521,Nope,Homework Help Voice,academic-help,2021-05-26 20:31:12.268000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847210103752622091,That would be 198.72,Homework Help Voice,academic-help,2021-05-26 20:30:29.137000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847210037121253376,That still isn't there for some reason,Homework Help Voice,academic-help,2021-05-26 20:30:13.251000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847209871551758416,OHHH,Homework Help Voice,academic-help,2021-05-26 20:29:33.776000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847209800181743647,I would still get same answer i think,Homework Help Voice,academic-help,2021-05-26 20:29:16.760000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847209547001364493,For some reason that isn't in the answer choices either,Homework Help Voice,academic-help,2021-05-26 20:28:16.397000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847209434391248916,So 17.28,Homework Help Voice,academic-help,2021-05-26 20:27:49.549000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847209353291497552,Ohhhhh,Homework Help Voice,academic-help,2021-05-26 20:27:30.213000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847209301252243576,216 x 0.08 = 17.28 + 216 = 233.28,Homework Help Voice,academic-help,2021-05-26 20:27:17.806000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847209102949875774,For some reason the answer i got doesn't show up,Homework Help Voice,academic-help,2021-05-26 20:26:30.527000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847208852491599904,Oh ok,Homework Help Voice,academic-help,2021-05-26 20:25:30.813000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847208781946814465,This one seems different i think,Homework Help Voice,academic-help,2021-05-26 20:25:13.994000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847208764599435274,,Homework Help Voice,academic-help,2021-05-26 20:25:09.858000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847208634207174677,And then i add the original,Homework Help Voice,academic-help,2021-05-26 20:24:38.770000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847208600039325786,41.25,Homework Help Voice,academic-help,2021-05-26 20:24:30.624000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847208466028298311,Oh i forgot multiplication,Homework Help Voice,academic-help,2021-05-26 20:23:58.673000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847208366262190141,687.50 ÷ 0.06 right?,Homework Help Voice,academic-help,2021-05-26 20:23:34.887000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847208224226148452,,Homework Help Voice,academic-help,2021-05-26 20:23:01.023000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847207854372290611,91.8,Homework Help Voice,academic-help,2021-05-26 20:21:32.843000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847207642165542933,85.00x0.08?,Homework Help Voice,academic-help,2021-05-26 20:20:42.249000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847207494135971922,,Homework Help Voice,academic-help,2021-05-26 20:20:06.956000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847207240230109194,I think,Homework Help Voice,academic-help,2021-05-26 20:19:06.420000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847207202313338881,So 0.45,Homework Help Voice,academic-help,2021-05-26 20:18:57.380000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847206795529420850,0.075,Homework Help Voice,academic-help,2021-05-26 20:17:20.395000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847206664721399818,Wait,Homework Help Voice,academic-help,2021-05-26 20:16:49.208000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847206640826843204,What is 7.5% in decimal value again?,Homework Help Voice,academic-help,2021-05-26 20:16:43.511000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847206421283864674,So 2.75 + 3.25?,Homework Help Voice,academic-help,2021-05-26 20:15:51.168000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847206258787352576,,Homework Help Voice,academic-help,2021-05-26 20:15:12.426000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847206175656378458,Oh so just 5.85,Homework Help Voice,academic-help,2021-05-26 20:14:52.606000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847206105355517972,So 91.80?,Homework Help Voice,academic-help,2021-05-26 20:14:35.845000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847205793010941983,,Homework Help Voice,academic-help,2021-05-26 20:13:21.376000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847205702203342848,I just finished that,Homework Help Voice,academic-help,2021-05-26 20:12:59.726000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847205643341267046,Now let's go on to the sales tax homework <:pepeHappy:811495239830470666>,Homework Help Voice,academic-help,2021-05-26 20:12:45.692000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847205532828696606,I guessed all the questions on that and got a 60 not bad,Homework Help Voice,academic-help,2021-05-26 20:12:19.344000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847205275479441438,Yeah my bad,Homework Help Voice,academic-help,2021-05-26 20:11:17.987000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847205251413180417,Oh,Homework Help Voice,academic-help,2021-05-26 20:11:12.249000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847205175968923648,I'm 4-3 points away from a c and my math teacher stops taking work for the year soon,Homework Help Voice,academic-help,2021-05-26 20:10:54.262000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847205053336387605,Sorry I just need these done quick,Homework Help Voice,academic-help,2021-05-26 20:10:25.024000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847204986316259339,Yeah lol,Homework Help Voice,academic-help,2021-05-26 20:10:09.045000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847204919865376788,What about that,Homework Help Voice,academic-help,2021-05-26 20:09:53.202000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847204783769255977,,Homework Help Voice,academic-help,2021-05-26 20:09:20.754000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847204746313465886,Someone please help me,Homework Help Voice,academic-help,2021-05-26 20:09:11.824000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847204068014293063,@Mathematics,Homework Help Voice,academic-help,2021-05-26 20:06:30.105000,kham / aguapaholic,2020-02-02 20:45:04.441000,2021-05-26 20:05:46.909879
847204062902222938,,Homework Help Voice,academic-help,2021-05-26 20:06:28.886000,kham / aguapaholic,2020-02-02 20:45:04.441000,2021-05-26 20:05:46.909879
847201572140220477,,Homework Help Voice,academic-help,2021-05-26 19:56:35.042000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847201358176190505,I NEED HELP DOING HOMEWORKS FOR MATH,Homework Help Voice,academic-help,2021-05-26 19:55:44.029000,Crash,2020-04-30 01:16:57.052000,2021-05-26 19:54:59.526095
847166435658301460,"The points (-5,r) and (3,8) lie on a line with slope 5/4. Find the missing coordinate r.",Homework Help Voice,academic-help,2021-05-26 17:36:57.852000,cabdab2,2021-03-22 01:33:54.135000,
847144878688960563,I got 28 for this can someone tell me if it’s right?,Homework Help Voice,academic-help,2021-05-26 16:11:18.270000,Cheetles,2020-11-18 14:29:59.911000,
847144839866351627,,Homework Help Voice,academic-help,2021-05-26 16:11:09.014000,Cheetles,2020-11-18 14:29:59.911000,
847139376340271154,O,Homework Help Voice,academic-help,2021-05-26 15:49:26.408000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847139232471711744,c&p it here,Homework Help Voice,academic-help,2021-05-26 15:48:52.107000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847139204965204010,put it here,Homework Help Voice,academic-help,2021-05-26 15:48:45.549000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847139182480457788,whayts the first sentence,Homework Help Voice,academic-help,2021-05-26 15:48:40.188000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847139064754208768,Okay sorry,Homework Help Voice,academic-help,2021-05-26 15:48:12.120000,Cheetles,2020-11-18 14:29:59.911000,
847138903231954966,and im spanish myself,Homework Help Voice,academic-help,2021-05-26 15:47:33.610000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847138826143924244,@babar 🌻 can you help?,Homework Help Voice,academic-help,2021-05-26 15:47:15.231000,Cheetles,2020-11-18 14:29:59.911000,
847138767210414131,Sucio means dirty,Homework Help Voice,academic-help,2021-05-26 15:47:01.180000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847138703377039360,bruh,Homework Help Voice,academic-help,2021-05-26 15:46:45.961000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847138672494116885,it is,Homework Help Voice,academic-help,2021-05-26 15:46:38.598000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847138656720257074,lavas el piso estas sucio,Homework Help Voice,academic-help,2021-05-26 15:46:34.837000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847138534518947931,yes,Homework Help Voice,academic-help,2021-05-26 15:46:05.702000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847138470660800543,Number 1 is lavas,Homework Help Voice,academic-help,2021-05-26 15:45:50.477000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847138351730917376,hrlp,Homework Help Voice,academic-help,2021-05-26 15:45:22.122000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847138336039632946,,Homework Help Voice,academic-help,2021-05-26 15:45:18.381000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847137636930158612,AAAA,Homework Help Voice,academic-help,2021-05-26 15:42:31.700000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847137579638718524,=calc 5(2x + 4),Homework Help Voice,academic-help,2021-05-26 15:42:18.041000,HonkNappu,2017-11-25 18:50:49.036000,2021-05-26 15:40:05.224520
847123779519512596,Help please?,Homework Help Voice,academic-help,2021-05-26 14:47:27.836000,Cheetles,2020-11-18 14:29:59.911000,
847123771789279272,,Homework Help Voice,academic-help,2021-05-26 14:47:25.993000,Cheetles,2020-11-18 14:29:59.911000,
847041786210942986,okai,Homework Help Voice,academic-help,2021-05-26 09:21:39.108000,Subaru,2021-04-02 05:12:13.373000,2021-05-26 09:09:30.881047
847041705097297921,bad nap,Homework Help Voice,academic-help,2021-05-26 09:21:19.769000,Subaru,2021-04-02 05:12:13.373000,2021-05-26 09:09:30.881047
847041698898640906,never nap for 30 mins,Homework Help Voice,academic-help,2021-05-26 09:21:18.291000,Subaru,2021-04-02 05:12:13.373000,2021-05-26 09:09:30.881047
847041661388455976,D;,Homework Help Voice,academic-help,2021-05-26 09:21:09.348000,Subaru,2021-04-02 05:12:13.373000,2021-05-26 09:09:30.881047
847041653013610517,now i feel crazy,Homework Help Voice,academic-help,2021-05-26 09:21:07.351000,Subaru,2021-04-02 05:12:13.373000,2021-05-26 09:09:30.881047
847041623364075521,"i just cant think anymore, i worked for hours before bed and then napped for 30 mins",Homework Help Voice,academic-help,2021-05-26 09:21:00.282000,Subaru,2021-04-02 05:12:13.373000,2021-05-26 09:09:30.881047
